longitude,latitude,boug,isostatic,resboug
100.2,23.1,-177.46818,-28.330644,-219.74076
100.3,23.1,-158.93724,-27.938053,-203.07682
100.4,23.1,-142.37003,-6.2204473,-188.3766
100.5,23.1,-150.53004,-19.418888,-199.15671
100.6,23.1,-160.71148,-25.121723,-208.50299
100.7,23.1,-156.24403,-29.051657,-203.20039
100.8,23.1,-151.99578,-40.478523,-198.11698
100.9,23.1,-163.0359,-6.7325962,-208.32194
101,23.1,-174.81104,-8.3189105,-218.83019
101.1,23.1,-175.58474,-4.2781105,-216.02434
101.2,23.1,-173.53152,6.2844584,-210.39156
101.3,23.1,-168.53804,-35.523481,-201.81853
101.4,23.1,-163.29499,-48.754675,-192.99592
101.5,23.1,-160.17071,-28.051872,-188.16883
101.6,23.1,-157.82079,34.759212,-179.99272
101.7,23.1,-156.62555,-23.834921,-172.9713
101.8,23.1,-156.12942,-21.995209,-166.64898
101.9,23.1,-158.11118,-21.289807,-162.80456
102,23.1,-161.0685,-47.423906,-158.71097
102.1,23.1,-165.79848,27.341347,-158.05969
102.2,23.1,-169.37018,28.920043,-156.25013
102.3,23.1,-164.76147,61.520032,-146.26016
102.4,23.1,-161.5242,4.4081039,-137.64163
102.5,23.1,-175.35552,-57.904112,-145.1171
102.6,23.1,-188.69298,-12.12399,-156.88636
102.7,23.1,-181.57318,0.25817054,-148.19836
102.8,23.1,-172.21526,39.958637,-137.27224
102.9,23.1,-170.81839,-29.406447,-134.30717
103,23.1,-169.38894,-35.590625,-133.82159
103.1,23.1,-161.06257,-110.5663,-126.72691
103.2,23.1,-151.82206,-102.10955,-118.7181
103.3,23.1,-144.6596,-33.814134,-112.78734
103.4,23.1,-140.80409,-16.74674,-110.16352
103.5,23.1,-152.2731,35.044541,-125.21633
103.6,23.1,-165.13494,17.592131,-138.08472
103.7,23.1,-169.52294,-12.771776,-142.47928
103.8,23.1,-171.65501,9.5045498,-144.6179
103.9,23.1,-170.46549,11.701756,-143.43494
104,23.1,-168.06933,-53.305085,-140.83077
104.1,23.1,-162.6258,36.560144,-132.69935
104.2,23.1,-157.99327,13.76122,-125.37894
104.3,23.1,-161.03519,7.5842767,-125.73297
104.4,23.1,-164.05311,16.770554,-126.06301
104.5,23.1,-161.4215,-44.865813,-122.22957
104.6,23.1,-157.11827,14.18836,-114.46902
104.7,23.1,-150.14477,8.285871,-104.03819
104.8,23.1,-143.29329,71.11991,-93.729386
104.9,23.1,-140.17869,-19.704224,-87.15746
105,23.1,-136.01961,-18.456237,-81.501863
105.1,23.1,-123.64307,-1.7130572,-69.358444
105.2,23.1,-109.85827,-54.995363,-55.806764
105.3,23.1,-95.708466,-29.089221,-41.890081
105.4,23.1,-84.413821,-6.8219947,-30.828557
105.5,23.1,-86.849161,17.950189,-31.717253
105.6,23.1,-91.127484,-29.7706,-38.920625
105.7,23.1,-90.536173,-13.728103,-41.254363
105.8,23.1,-89.120371,-18.022521,-42.763609
105.9,23.1,-88.202224,-29.196607,-44.770511
106,23.1,-87.890363,12.094487,-48.847913
106.1,23.1,-90.428569,20.752793,-58.253901
106.2,23.1,-92.651897,15.618371,-67.345011
106.3,23.1,-90.6017,5.800266,-72.162596
106.4,23.1,-88.057361,2.1865236,-76.486039
106.5,23.1,-87.477871,1.4224322,-81.016548
106.6,23.1,-86.694172,17.321422,-85.498768
106.7,23.1,-83.410328,-4.1390249,-87.480844
106.8,23.1,-79.125931,-5.7887791,-88.462366
106.9,23.1,-73.933556,-6.7544856,-88.535911
107,23.1,-65.353555,5.1844689,-83.147993
96,23.2,-26.930724,-17.749584,-6.5852826
96.1,23.2,-33.249021,-17.014079,-13.94488
96.2,23.2,-37.927515,7.866218,-19.664675
96.3,23.2,-36.504352,-12.767747,-19.282812
96.4,23.2,-35.521984,-14.360577,-20.225233
96.5,23.2,-45.725354,-25.683598,-32.353392
96.6,23.2,-55.528849,-19.700011,-43.084692
96.7,23.2,-52.635315,25.180442,-41.118963
96.8,23.2,-49.896261,28.591286,-39.307713
96.9,23.2,-59.719722,80.12471,-50.595016
97,23.2,-72.320657,16.131786,-64.659793
97.1,23.2,-85.064827,75.717081,-78.328113
97.2,23.2,-94.731208,66.610526,-88.918644
97.3,23.2,-83.965583,15.347476,-79.077169
97.4,23.2,-73.135686,2.5527333,-68.931847
97.5,23.2,-86.152881,-8.0012291,-82.633617
97.6,23.2,-101.39477,-29.4012,-98.806349
97.7,23.2,-106.64956,-34.767955,-104.99198
97.8,23.2,-110.94041,-30.549456,-110.21367
97.9,23.2,-117.98984,-45.212514,-117.60968
98,23.2,-124.16618,-5.1472603,-124.13259
98.1,23.2,-127.32253,40.961041,-128.0655
98.2,23.2,-128.47434,60.858673,-129.99388
98.3,23.2,-120.51385,28.735651,-122.80995
98.4,23.2,-112.50731,-56.972612,-115.01814
98.5,23.2,-114.47562,-47.408515,-117.20117
98.6,23.2,-119.30526,-33.09212,-123.38613
98.7,23.2,-128.466,-55.352778,-133.90218
98.8,23.2,-139.12638,28.485401,-145.91787
98.9,23.2,-148.58144,-72.781056,-155.81973
99,23.2,-157.72005,-65.012933,-165.40513
99.1,23.2,-168.32232,-39.89833,-178.76446
99.2,23.2,-177.65386,56.913061,-190.85306
99.3,23.2,-178.61818,-7.759411,-194.57444
99.4,23.2,-178.23158,35.173934,-195.30393
99.5,23.2,-182.88957,2.7485945,-201.07802
99.6,23.2,-186.62409,22.190854,-208.59345
99.7,23.2,-180.01031,23.206378,-205.76059
99.8,23.2,-174.51535,-68.484384,-204.04654
99.9,23.2,-185.09051,42.534574,-217.74692
100,23.2,-195.09233,-23.449805,-230.87396
100.1,23.2,-187.43239,-35.607691,-225.08101
100.2,23.2,-176.48505,17.550498,-216.00067
100.3,23.2,-164.99637,-3.0948103,-206.37899
100.4,23.2,-155.82388,9.6605634,-199.82659
100.5,23.2,-159.94997,-4.2064918,-206.57278
100.6,23.2,-165.26323,-52.402392,-211.05089
100.7,23.2,-162.32547,28.127195,-207.27797
100.8,23.2,-159.33061,-30.010899,-203.44795
100.9,23.2,-164.41805,-52.676863,-207.2685
101,23.2,-170.67706,-44.492373,-212.26062
101.1,23.2,-176.35382,26.303042,-214.35782
101.2,23.2,-180.06645,-1.3701227,-214.4909
101.3,23.2,-173.88146,-9.0688073,-204.72635
101.4,23.2,-166.98737,1.4081665,-196.12945
101.5,23.2,-166.18511,2.4343567,-193.62438
101.6,23.2,-166.43341,-70.703235,-188.0465
101.7,23.2,-165.52301,-2.5017992,-181.30991
101.8,23.2,-165.0518,-10.092078,-175.01251
101.9,23.2,-170.03711,-32.431981,-172.94692
102,23.2,-175.0979,66.186928,-170.95681
102.1,23.2,-170.13097,27.263532,-160.60862
102.2,23.2,-164.86792,24.465093,-149.96431
102.3,23.2,-170.15696,47.839123,-149.87209
102.4,23.2,-176.4541,40.310367,-149.81338
102.5,23.2,-182.28265,2.0119331,-149.28609
102.6,23.2,-187.24936,76.988317,-152.68459
102.7,23.2,-183.46017,-20.215029,-147.3272
102.8,23.2,-179.40196,-37.542156,-141.70079
102.9,23.2,-182.08347,-149.50162,-145.32617
103,23.2,-183.46504,-43.284713,-147.65161
103.1,23.2,-169.70528,72.251339,-135.12355
103.2,23.2,-154.8301,66.972797,-121.48006
103.3,23.2,-153.6081,45.577844,-121.48976
103.4,23.2,-155.77308,53.377759,-127.23853
103.5,23.2,-162.02768,15.101136,-137.07692
103.6,23.2,-169.25907,26.56792,-144.31487
103.7,23.2,-175.59621,-13.69465,-150.65857
103.8,23.2,-180.09479,43.94741,-155.1637
103.9,23.2,-176.07418,-44.515167,-150.93508
104,23.2,-170.89245,33.443889,-145.54534
104.1,23.2,-168.92113,22.763151,-140.88613
104.2,23.2,-168.07142,10.065082,-137.34854
104.3,23.2,-173.31835,-12.872337,-139.90758
104.4,23.2,-177.86658,-6.3360202,-143.25399
104.5,23.2,-171.60719,-22.357689,-135.79278
104.6,23.2,-163.58346,6.1556579,-124.31172
104.7,23.2,-155.70896,-9.0346563,-112.9799
104.8,23.2,-148.68446,10.865832,-102.49807
104.9,23.2,-148.4887,-74.143862,-100.80579
105,23.2,-147.2668,-69.674974,-98.087375
105.1,23.2,-132.91172,-32.590975,-83.965416
105.2,23.2,-117.17877,37.557022,-68.465587
105.3,23.2,-107.01546,39.322948,-58.535397
105.4,23.2,-98.602882,44.824433,-48.576176
105.5,23.2,-92.48247,44.562834,-40.90912
105.6,23.2,-88.408024,-13.27943,-39.759723
105.7,23.2,-92.946521,-16.138451,-47.223268
105.8,23.2,-97.539192,15.097716,-54.740988
105.9,23.2,-94.330505,-11.028458,-55.921564
106,23.2,-91.074447,24.585519,-57.054769
106.1,23.2,-94.057016,12.309845,-66.90512
106.2,23.2,-96.965287,12.536598,-76.681173
106.3,23.2,-94.435327,0.95895297,-81.018995
106.4,23.2,-91.089869,6.0958528,-82.783536
106.5,23.2,-87.600439,4.994713,-84.404106
106.6,23.2,-83.653225,-8.0767708,-85.722811
106.7,23.2,-78.101613,-7.451624,-85.437119
106.8,23.2,-72.066168,3.6222513,-84.667593
106.9,23.2,-68.886264,-9.9926123,-84.679772
107,23.2,-62.786186,3.049303,-81.771777
96,23.3,-24.539756,-14.462895,-4.6086911
96.1,23.3,-30.304345,-11.60617,-11.414581
96.2,23.3,-34.633994,6.5691692,-16.78553
96.3,23.3,-34.177809,-10.889065,-18.254134
96.4,23.3,-33.726364,-14.580329,-19.727478
96.5,23.3,-39.061453,-23.050441,-26.987356
96.6,23.3,-43.576241,-21.855008,-32.429949
96.7,23.3,-38.145585,9.6635201,-27.927097
96.8,23.3,-33.023404,29.565097,-24.268758
96.9,23.3,-37.786228,52.009796,-30.495424
97,23.3,-47.480619,75.90494,-41.653657
97.1,23.3,-72.232593,127.40121,-67.329782
97.2,23.3,-94.993841,103.29638,-91.01518
97.3,23.3,-91.518502,104.08456,-88.224416
97.4,23.3,-86.235646,16.772262,-83.626134
97.5,23.3,-97.98043,-6.2809989,-96.055493
97.6,23.3,-111.2397,-8.6796525,-110.24561
97.7,23.3,-116.08341,-26.623281,-116.02016
97.8,23.3,-119.78288,-28.419344,-120.0662
97.9,23.3,-126.64092,-41.883326,-127.27081
98,23.3,-131.99194,-63.581253,-132.96841
98.1,23.3,-128.37933,-48.324271,-130.13236
98.2,23.3,-123.51945,-10.994507,-126.04905
98.3,23.3,-122.13198,30.14058,-124.8763
98.4,23.3,-120.28815,90.654131,-123.2472
98.5,23.3,-111.72066,9.7614923,-114.89443
98.6,23.3,-105.9938,31.947225,-110.52289
98.7,23.3,-120.92287,-13.436357,-126.80727
98.8,23.3,-138.26766,-7.492403,-144.59885
98.9,23.3,-145.57886,86.748758,-152.35684
99,23.3,-152.22915,1.2750259,-159.45393
99.1,23.3,-164.96934,-38.336792,-174.95118
99.2,23.3,-176.24752,51.265598,-188.98642
99.3,23.3,-175.47604,7.698892,-189.33103
99.4,23.3,-173.39804,-18.662248,-188.36913
99.5,23.3,-177.56287,-14.093799,-193.65006
99.6,23.3,-181.21343,18.308409,-201.08153
99.7,23.3,-176.3082,-53.034606,-199.95721
99.8,23.3,-172.32763,33.912116,-199.10186
99.9,23.3,-181.92917,37.97032,-211.82862
100,23.3,-190.54654,22.075218,-223.57121
100.1,23.3,-181.65137,-80.099009,-216.54303
100.2,23.3,-170.55838,-1.8269482,-207.31704
100.3,23.3,-167.06212,-5.3844906,-206.44088
100.4,23.3,-165.7819,-21.570829,-207.78075
100.5,23.3,-167.80901,-10.27409,-212.42796
100.6,23.3,-170.17835,-11.971639,-213.96215
100.7,23.3,-169.34667,35.325564,-212.29531
100.8,23.3,-167.87362,-12.130142,-209.55537
100.9,23.3,-165.93854,-47.703376,-206.35339
101,23.3,-165.08952,-4.6435069,-204.23748
101.1,23.3,-170.98341,23.611964,-206.55182
101.2,23.3,-176.17538,-9.4593203,-208.16423
101.3,23.3,-171.95157,-17.439708,-202.23761
101.4,23.3,-166.86083,6.2372414,-195.44406
101.5,23.3,-166.24719,-35.471933,-193.12762
101.6,23.3,-167.0383,23.302399,-188.09254
101.7,23.3,-171.09137,-37.18109,-186.31942
101.8,23.3,-174.21849,-15.451954,-182.39564
101.9,23.3,-168.60642,29.347907,-169.73267
102,23.3,-164.14866,29.327063,-158.22401
102.1,23.3,-173.69906,46.872221,-162.39315
102.2,23.3,-182.92898,35.291034,-166.24181
102.3,23.3,-176.86394,52.664551,-153.82092
102.4,23.3,-169.44022,-87.929615,-140.04136
102.5,23.3,-169.76261,-57.237667,-134.0079
102.6,23.3,-170.88112,-114.67463,-133.55821
102.7,23.3,-168.30748,-75.488398,-129.41637
102.8,23.3,-167.86484,-61.274048,-129.9176
102.9,23.3,-183.48683,-16.658805,-146.48345
103,23.3,-197.6189,6.4935089,-161.55939
103.1,23.3,-187.88168,42.766462,-153.05387
103.2,23.3,-175.11882,98.971787,-141.5227
103.3,23.3,-170.55204,15.981845,-140.53972
103.4,23.3,-168.83154,-4.1308524,-142.40301
103.5,23.3,-173.37805,26.927545,-150.53331
103.6,23.3,-178.91863,11.534035,-156.08045
103.7,23.3,-182.26874,-3.4604476,-159.43711
103.8,23.3,-184.46141,26.928732,-161.42177
103.9,23.3,-183.80592,17.395396,-160.55827
104,23.3,-182.1487,50.066953,-158.69304
104.1,23.3,-178.99999,17.274861,-152.85645
104.2,23.3,-176.01814,-5.4952663,-147.18671
104.3,23.3,-175.86846,-34.232587,-145.83521
104.4,23.3,-174.97437,-14.864252,-143.73929
104.5,23.3,-167.76135,-16.944337,-135.32445
104.6,23.3,-159.64954,-29.993934,-123.75532
104.7,23.3,-153.67555,-12.039677,-114.324
104.8,23.3,-148.47316,-24.86367,-107.62509
104.9,23.3,-145.66939,-70.428831,-103.32481
105,23.3,-142.46799,-32.742175,-98.626888
105.1,23.3,-135.51175,50.014449,-91.903769
105.2,23.3,-127.48942,42.025768,-84.114559
105.3,23.3,-117.90451,25.074945,-72.983005
105.4,23.3,-109.07267,-6.2886923,-62.604522
105.5,23.3,-104.42188,55.688238,-56.407088
105.6,23.3,-101.26584,-26.697072,-56.176097
105.7,23.3,-101.35351,17.329514,-59.188815
105.8,23.3,-101.89451,47.466957,-64.119078
105.9,23.3,-100.84207,43.704896,-67.455902
106,23.3,-99.65442,16.341442,-70.657515
106.1,23.3,-98.813538,2.6268583,-76.684414
106.2,23.3,-97.732164,6.8432556,-82.470822
106.3,23.3,-95.834531,11.987877,-85.683189
106.4,23.3,-93.611558,2.1186173,-88.570215
106.5,23.3,-90.545885,-2.6532679,-90.614541
106.6,23.3,-86.86525,1.8111229,-92.199826
106.7,23.3,-81.507725,13.214764,-92.10822
106.8,23.3,-75.271437,-27.910192,-89.064015
106.9,23.3,-67.80714,-28.619349,-84.791802
107,23.3,-57.798492,-2.487724,-77.975237
96,23.4,-23.128321,-13.723251,-3.6116325
96.1,23.4,-28.687722,0.53517362,-10.212334
96.2,23.4,-32.968115,6.7795017,-16.417516
96.3,23.4,-33.675568,-9.3791375,-19.049758
96.4,23.4,-33.782891,-13.517205,-21.08187
96.5,23.4,-33.985193,-14.503263,-23.208961
96.6,23.4,-32.971083,-16.736141,-23.122656
96.7,23.4,-25.12979,-5.5358945,-16.745205
96.8,23.4,-17.933274,9.0503193,-11.012531
96.9,23.4,-17.88952,4.5035035,-12.432619
97,23.4,-24.2833,11.657503,-20.290241
97.1,23.4,-59.372353,66.812334,-56.303444
97.2,23.4,-93.94162,74.341951,-91.557286
97.3,23.4,-98.544334,108.14327,-96.844575
97.4,23.4,-99.957264,43.805947,-98.94208
97.5,23.4,-110.30187,19.913561,-109.97126
97.6,23.4,-121.22099,-33.552303,-121.82122
97.7,23.4,-126.13687,-31.862241,-127.08368
97.8,23.4,-129.83081,11.021308,-131.12419
97.9,23.4,-136.3974,23.264857,-138.03735
98,23.4,-140.56146,33.096437,-142.54799
98.1,23.4,-129.95979,23.768316,-132.72288
98.2,23.4,-118.99291,-35.019072,-121.97073
98.3,23.4,-124.24326,-0.8577007,-127.4358
98.4,23.4,-128.98652,-27.882019,-132.39379
98.5,23.4,-110.85031,13.6549,-114.4723
98.6,23.4,-94.87297,-33.628051,-99.850276
98.7,23.4,-113.92768,-28.050435,-119.35178
98.8,23.4,-136.42699,-50.325815,-142.29788
98.9,23.4,-142.25067,13.268878,-148.56835
99,23.4,-147.34391,-4.0285598,-154.10839
99.1,23.4,-161.56591,-52.623851,-171.08745
99.2,23.4,-173.89369,120.4626,-184.53132
99.3,23.4,-171.58244,9.4651547,-183.33617
99.4,23.4,-168.21378,-40.685511,-181.0836
99.5,23.4,-171.6209,-27.857689,-185.60682
99.6,23.4,-175.01939,-2.5931093,-192.78623
99.7,23.4,-172.56176,-48.50441,-193.45381
99.8,23.4,-170.88081,-31.596204,-194.89808
99.9,23.4,-179.51289,84.164961,-206.65538
100,23.4,-186.66935,50.136873,-216.93705
100.1,23.4,-176.99969,-86.531875,-209.13439
100.2,23.4,-165.75927,13.384918,-200.51407
100.3,23.4,-168.67581,-1.3999247,-206.05071
100.4,23.4,-173.82391,-50.662281,-213.81891
100.5,23.4,-174.13705,5.231068,-216.75214
100.6,23.4,-174.48846,-44.944819,-216.2684
100.7,23.4,-176.07162,-17.752944,-216.58466
100.8,23.4,-176.47015,32.232829,-215.7163
100.9,23.4,-168.60497,2.3657642,-206.58423
101,23.4,-161.40643,-20.554312,-198.1188
101.1,23.4,-166.726,84.187828,-199.85881
101.2,23.4,-172.2305,-6.2981961,-203.6605
101.3,23.4,-169.57097,-20.881294,-199.29817
101.4,23.4,-166.32323,-1.9584378,-194.34762
101.5,23.4,-166.02474,-54.731413,-192.34632
101.6,23.4,-167.12326,14.148265,-187.61865
101.7,23.4,-175.09772,-9.9491719,-188.54221
101.8,23.4,-180.93538,2.4634822,-187.32897
101.9,23.4,-164.9712,64.669256,-164.31389
102,23.4,-151.53015,29.517445,-143.82194
102.1,23.4,-175.62503,41.027472,-162.53556
102.2,23.4,-199.16643,-47.677626,-179.72111
102.3,23.4,-181.72155,-108.60833,-155.92039
102.4,23.4,-161.07453,-19.886517,-128.91752
102.5,23.4,-157.34886,19.556025,-118.836
102.6,23.4,-155.90488,66.905703,-115.82382
102.7,23.4,-154.40498,35.151964,-115.26779
102.8,23.4,-156.36609,27.144737,-118.17277
102.9,23.4,-182.85246,40.853844,-145.60301
103,23.4,-208.25818,1.7883801,-171.95259
103.1,23.4,-203.16661,38.678043,-168.09272
103.2,23.4,-193.5503,21.08683,-162.0602
103.3,23.4,-185.47935,-41.716139,-157.57305
103.4,23.4,-179.49918,-35.176144,-155.17667
103.5,23.4,-182.81971,26.555059,-162.08099
103.6,23.4,-187.34011,28.976497,-166.60795
103.7,23.4,-187.88918,42.758962,-166.94901
103.8,23.4,-187.68967,40.9431,-166.54149
103.9,23.4,-190.19512,87.590336,-168.83892
104,23.4,-191.86208,25.574178,-170.29787
104.1,23.4,-187.40159,-14.191553,-163.1495
104.2,23.4,-182.2265,-38.127394,-156.77259
104.3,23.4,-176.73847,-2.1848521,-150.08273
104.4,23.4,-170.62798,3.029917,-142.77042
104.5,23.4,-162.99167,-8.8157034,-133.93229
104.6,23.4,-155.34926,14.389858,-122.83255
104.7,23.4,-151.57697,17.042497,-117.56374
104.8,23.4,-148.34336,17.812874,-112.83362
104.9,23.4,-142.97258,-13.428939,-105.96632
105,23.4,-137.63609,24.825295,-99.13331
105.1,23.4,-137.594,47.036478,-99.324341
105.2,23.4,-136.80671,19.720524,-96.990407
105.3,23.4,-127.66853,20.349355,-86.305583
105.4,23.4,-118.73251,45.408352,-75.822919
105.5,23.4,-116.43436,20.722909,-71.978126
105.6,23.4,-114.60915,3.1781534,-73.077964
105.7,23.4,-109.1408,24.881445,-71.998878
105.8,23.4,-104.55044,8.8702239,-71.797781
105.9,23.4,-106.14529,34.594862,-77.781894
106,23.4,-107.81995,-6.8274142,-83.845817
106.1,23.4,-103.00038,9.5245629,-85.894029
106.2,23.4,-97.435852,7.5874281,-85.4395
106.3,23.4,-95.953231,10.301665,-89.066878
106.4,23.4,-94.930637,11.99605,-93.154284
106.5,23.4,-92.700928,11.874492,-96.034574
106.6,23.4,-89.779119,-3.3420484,-98.378684
106.7,23.4,-84.9679,-14.429876,-96.759549
106.8,23.4,-78.817772,22.510659,-93.801504
106.9,23.4,-67.336925,-15.832971,-85.51274
107,23.4,-53.528745,-23.298163,-74.896643
96,23.5,-26.64393,-13.879907,-7.541618
96.1,23.5,-31.043246,-19.174944,-13.865723
96.2,23.5,-33.966283,-20.082608,-18.713549
96.3,23.5,-34.247628,-2.78543,-20.919683
96.4,23.5,-33.864765,-11.583707,-22.461609
96.5,23.5,-33.008042,-12.070565,-23.529675
96.6,23.5,-30.795513,-17.023804,-22.780988
96.7,23.5,-22.033937,-3.895588,-15.483254
96.8,23.5,-14.743429,8.3213852,-9.6565882
96.9,23.5,-19.725997,14.759259,-16.102998
97,23.5,-30.498515,5.4422877,-28.339358
97.1,23.5,-56.866256,-27.755325,-55.391674
97.2,23.5,-83.274747,26.451068,-82.48474
97.3,23.5,-93.935184,78.267166,-93.829752
97.4,23.5,-102.35122,43.315398,-102.93036
97.5,23.5,-114.68891,15.526521,-115.95263
97.6,23.5,-127.1153,52.028888,-128.72559
97.7,23.5,-136.79222,-8.4801955,-138.74908
97.8,23.5,-144.43034,-21.044781,-146.73378
97.9,23.5,-146.33891,11.19601,-148.98892
98,23.5,-145.46207,5.8028035,-148.45865
98.1,23.5,-138.04791,60.242313,-141.25922
98.2,23.5,-130.22724,22.381215,-133.65328
98.3,23.5,-128.02288,6.6711561,-131.66364
98.4,23.5,-126.78157,57.960874,-130.63706
98.5,23.5,-124.5824,33.848241,-128.65261
98.6,23.5,-122.71982,-39.977598,-127.23683
98.7,23.5,-120.80805,62.254917,-125.77185
98.8,23.5,-122.34827,-49.235048,-127.75886
98.9,23.5,-141.19241,-73.789409,-147.04979
99,23.5,-160.70464,-27.802046,-167.00882
99.1,23.5,-166.60322,-82.405452,-174.02349
99.2,23.5,-168.97068,-8.0768064,-177.50705
99.3,23.5,-166.3698,89.694423,-176.02226
99.4,23.5,-164.38711,-40.55369,-175.15567
99.5,23.5,-172.04542,-30.633477,-183.93008
99.6,23.5,-179.89533,30.15123,-194.9052
99.7,23.5,-179.7051,18.809053,-197.84019
99.8,23.5,-180.10637,-60.303694,-201.36668
99.9,23.5,-192.50275,-13.918388,-216.88828
100,23.5,-203.01888,47.894948,-230.52962
100.1,23.5,-192.02505,46.46065,-222.15589
100.2,23.5,-178.09497,13.925206,-210.84591
100.3,23.5,-171.58502,42.044424,-206.95606
100.4,23.5,-168.04704,-40.630736,-206.03818
100.5,23.5,-172.33918,6.4691124,-212.95041
100.6,23.5,-177.69321,-14.671999,-217.03755
100.7,23.5,-179.99438,-75.306995,-218.07183
100.8,23.5,-180.94711,-25.203632,-217.75767
100.9,23.5,-177.88142,-1.2004649,-213.42509
101,23.5,-174.8403,61.630028,-209.11707
101.1,23.5,-175.13684,15.42779,-207.71081
101.2,23.5,-175.07887,-29.748148,-205.95003
101.3,23.5,-170.8789,-8.0816194,-200.04725
101.4,23.5,-167.2638,-12.192112,-194.72934
101.5,23.5,-171.41896,9.1807743,-197.18169
101.6,23.5,-175.91094,-39.649392,-194.62277
101.7,23.5,-174.25886,-9.4462073,-185.91979
101.8,23.5,-170.77717,18.219948,-175.3872
101.9,23.5,-162.88927,-29.762745,-160.4484
102,23.5,-157.64289,-29.2189,-148.15112
102.1,23.5,-170.81771,-98.600209,-154.97009
102.2,23.5,-183.48359,-46.102391,-161.28012
102.3,23.5,-174.77415,60.464562,-146.21484
102.4,23.5,-164.37286,5.478223,-129.4577
102.5,23.5,-166.02451,54.994632,-124.75351
102.6,23.5,-169.05911,46.473741,-128.73197
102.7,23.5,-167.56529,25.014712,-128.18202
102.8,23.5,-167.66544,4.7608407,-129.22604
102.9,23.5,-180.68049,69.001722,-143.18496
103,23.5,-193.50623,33.111167,-156.95457
103.1,23.5,-193.68823,15.798505,-160.72036
103.2,23.5,-190.6694,-45.786538,-161.28532
103.3,23.5,-183.02919,-29.413049,-157.2289
103.4,23.5,-176.6339,-32.982654,-154.41741
103.5,23.5,-180.94322,39.292166,-162.31052
103.6,23.5,-186.71446,25.683368,-167.87375
103.7,23.5,-189.41595,31.155331,-170.36723
103.8,23.5,-190.85806,5.752686,-171.60133
103.9,23.5,-188.87783,-13.540456,-169.41309
