longitude,latitude,depth,density,variance
96.0,21.5,7.5,2.7361268,0.019215738
96.5,21.5,7.5,2.7761194,0.018983675
97.0,21.5,7.5,2.7263366,0.018920561
97.5,21.5,7.5,2.6147192,0.018905389
98.0,21.5,7.5,2.7071976,0.018899288
98.5,21.5,7.5,2.722597,0.018896115
99.0,21.5,7.5,2.6827185,0.018894975
99.5,21.5,7.5,2.7960016,0.018894294
100.0,21.5,7.5,2.6904934,0.018894032
100.5,21.5,7.5,2.7771187,0.01889388
101.0,21.5,7.5,2.7584155,0.018893823
101.5,21.5,7.5,2.774324,0.018893803
102.0,21.5,7.5,2.750186,0.018893822
102.5,21.5,7.5,2.7156587,0.018893879
103.0,21.5,7.5,2.8233332,0.018894028
103.5,21.5,7.5,2.7743958,0.018894289
104.0,21.5,7.5,2.7521904,0.018894958
104.5,21.5,7.5,2.6726672,0.018896092
105.0,21.5,7.5,2.7235562,0.018899215
105.5,21.5,7.5,2.7714611,0.01890528
106.0,21.5,7.5,2.731744,0.018920203
106.5,21.5,7.5,2.8253783,0.018983161
107.0,21.5,7.5,2.7405301,0.019214654
96.0,22.0,7.5,2.6889905,0.019150697
96.5,22.0,7.5,2.6078738,0.01892825
97.0,22.0,7.5,2.6733132,0.018869844
97.5,22.0,7.5,2.8154104,0.018855331
98.0,22.0,7.5,2.6457839,0.018849356
98.5,22.0,7.5,2.7786036,0.018846188
99.0,22.0,7.5,2.7082173,0.018845057
99.5,22.0,7.5,2.6501632,0.01884437
100.0,22.0,7.5,2.6809493,0.018844109
100.5,22.0,7.5,2.6866334,0.018843955
101.0,22.0,7.5,2.6664844,0.018843897
101.5,22.0,7.5,2.7344509,0.018843877
102.0,22.0,7.5,2.6892244,0.018843897
102.5,22.0,7.5,2.65712,0.018843953
103.0,22.0,7.5,2.5836072,0.018844105
103.5,22.0,7.5,2.642917,0.018844365
104.0,22.0,7.5,2.7700514,0.018845039
104.5,22.0,7.5,2.7887022,0.018846164
105.0,22.0,7.5,2.5271143,0.01884928
105.5,22.0,7.5,2.8192754,0.018855218
106.0,22.0,7.5,2.6995174,0.018869487
106.5,22.0,7.5,2.755364,0.018927747
107.0,22.0,7.5,2.7348565,0.01914974
96.0,22.5,7.5,2.7300727,0.019134246
96.5,22.5,7.5,2.6582767,0.018910194
97.0,22.5,7.5,2.7408899,0.018852398
97.5,22.5,7.5,2.8298972,0.018839989
98.0,22.5,7.5,2.7600584,0.018834555
98.5,22.5,7.5,2.7832829,0.018831683
99.0,22.5,7.5,2.7524031,0.018830641
99.5,22.5,7.5,2.7548124,0.018829998
100.0,22.5,7.5,2.694161,0.018829751
100.5,22.5,7.5,2.7351462,0.018829604
101.0,22.5,7.5,2.7288197,0.01882955
101.5,22.5,7.5,2.7641135,0.01882953
102.0,22.5,7.5,2.7293045,0.018829549
102.5,22.5,7.5,2.6970829,0.018829603
103.0,22.5,7.5,2.4618709,0.018829747
103.5,22.5,7.5,2.8973572,0.018829993
104.0,22.5,7.5,2.9114733,0.018830623
104.5,22.5,7.5,2.6806879,0.01883166
105.0,22.5,7.5,2.6565565,0.018834484
105.5,22.5,7.5,2.7353085,0.018839885
106.0,22.5,7.5,2.7710094,0.018852073
106.5,22.5,7.5,2.6064891,0.018909741
107.0,22.5,7.5,2.8147645,0.019133353
96.0,23.0,7.5,2.7309197,0.019127695
96.5,23.0,7.5,2.7214797,0.018902843
97.0,23.0,7.5,2.7038243,0.018844758
97.5,23.0,7.5,2.7363621,0.0188329
98.0,23.0,7.5,2.7120323,0.018827534
98.5,23.0,7.5,2.7870122,0.018824783
99.0,23.0,7.5,2.7178704,0.018823749
99.5,23.0,7.5,2.70221,0.01882313
100.0,23.0,7.5,2.5718517,0.018822883
100.5,23.0,7.5,2.7523582,0.018822741
101.0,23.0,7.5,2.7259,0.018822685
101.5,23.0,7.5,2.7787167,0.018822667
102.0,23.0,7.5,2.7082457,0.018822685
102.5,23.0,7.5,2.7455457,0.018822739
103.0,23.0,7.5,2.8435937,0.018822879
103.5,23.0,7.5,2.8475611,0.018823125
104.0,23.0,7.5,2.7913052,0.018823733
104.5,23.0,7.5,2.7673491,0.018824761
105.0,23.0,7.5,2.6413455,0.018827466
105.5,23.0,7.5,2.682098,0.0188328
106.0,23.0,7.5,2.7897568,0.01884444
106.5,23.0,7.5,2.7510487,0.018902399
107.0,23.0,7.5,2.7814288,0.019126822
96.0,23.5,7.5,2.7686602,0.019124265
96.5,23.5,7.5,2.5892447,0.01889782
97.0,23.5,7.5,2.7234105,0.018839209
97.5,23.5,7.5,2.8657669,0.018827759
98.0,23.5,7.5,2.8163424,0.01882254
98.5,23.5,7.5,2.685754,0.018819962
99.0,23.5,7.5,2.6946859,0.018818975
99.5,23.5,7.5,2.826393,0.018818397
100.0,23.5,7.5,2.6547647,0.01881816
100.5,23.5,7.5,2.738348,0.018818027
101.0,23.5,7.5,2.6972124,0.018817973
101.5,23.5,7.5,2.7441752,0.018817956
102.0,23.5,7.5,2.8116488,0.018817972
102.5,23.5,7.5,2.78305,0.018818026
103.0,23.5,7.5,2.613757,0.018818156
103.5,23.5,7.5,2.7323386,0.018818392
104.0,23.5,7.5,2.7718235,0.018818959
104.5,23.5,7.5,2.64071,0.018819941
105.0,23.5,7.5,2.7482821,0.018822475
105.5,23.5,7.5,2.7097368,0.018827665
106.0,23.5,7.5,2.6919193,0.0188389
106.5,23.5,7.5,2.7506364,0.018897385
107.0,23.5,7.5,2.7647226,0.019123399
96.0,24.0,7.5,2.6902779,0.019122659
96.5,24.0,7.5,2.7603683,0.01889509
97.0,24.0,7.5,2.6817908,0.018835952
97.5,24.0,7.5,2.7687794,0.01882463
98.0,24.0,7.5,2.7751455,0.018819411
98.5,24.0,7.5,2.6879734,0.018816884
99.0,24.0,7.5,2.8294216,0.018815906
99.5,24.0,7.5,2.6276798,0.018815346
100.0,24.0,7.5,2.6847427,0.018815112
100.5,24.0,7.5,2.7248089,0.018814983
101.0,24.0,7.5,2.8269046,0.01881493
101.5,24.0,7.5,2.7520418,0.018814914
102.0,24.0,7.5,2.6691561,0.01881493
102.5,24.0,7.5,2.7498859,0.018814982
103.0,24.0,7.5,2.7346129,0.018815108
103.5,24.0,7.5,2.7080663,0.018815341
104.0,24.0,7.5,2.7346584,0.01881589
104.5,24.0,7.5,2.7667376,0.018816864
105.0,24.0,7.5,2.7287686,0.018819347
105.5,24.0,7.5,2.7019964,0.018824537
106.0,24.0,7.5,2.7034168,0.018835641
106.5,24.0,7.5,2.7559877,0.01889465
107.0,24.0,7.5,2.7767488,0.019121786
96.0,24.5,7.5,2.630452,0.019121479
96.5,24.5,7.5,2.8131113,0.018892641
97.0,24.5,7.5,2.6853387,0.01883292
97.5,24.5,7.5,2.6546365,0.018821691
98.0,24.5,7.5,2.7549072,0.01881649
98.5,24.5,7.5,2.720859,0.018814017
99.0,24.5,7.5,2.8352398,0.018813056
99.5,24.5,7.5,2.6252092,0.018812517
100.0,24.5,7.5,2.7642096,0.018812289
100.5,24.5,7.5,2.7221443,0.018812166
101.0,24.5,7.5,2.6782823,0.018812114
101.5,24.5,7.5,2.7534442,0.018812099
102.0,24.5,7.5,2.7284752,0.018812113
102.5,24.5,7.5,2.6843837,0.018812165
103.0,24.5,7.5,2.692147,0.018812285
103.5,24.5,7.5,2.7137386,0.018812512
104.0,24.5,7.5,2.7495059,0.018813041
104.5,24.5,7.5,2.687916,0.018813997
105.0,24.5,7.5,2.729478,0.018816427
105.5,24.5,7.5,2.7126511,0.018821599
106.0,24.5,7.5,2.7348695,0.018832607
106.5,24.5,7.5,2.7661053,0.018892196
107.0,24.5,7.5,2.7187555,0.019120596
96.0,25.0,7.5,2.7224024,0.019120657
96.5,25.0,7.5,2.7877729,0.018890654
97.0,25.0,7.5,2.6495759,0.018830357
97.5,25.0,7.5,2.8213757,0.018819181
98.0,25.0,7.5,2.8875473,0.018813964
98.5,25.0,7.5,2.5830351,0.018811509
99.0,25.0,7.5,2.7459232,0.01881055
99.5,25.0,7.5,2.792457,0.018810019
100.0,25.0,7.5,2.6793922,0.018809793
100.5,25.0,7.5,2.6749685,0.018809673
101.0,25.0,7.5,2.6853615,0.018809622
101.5,25.0,7.5,2.7753789,0.018809608
102.0,25.0,7.5,2.7163997,0.018809621
102.5,25.0,7.5,2.7265694,0.018809672
103.0,25.0,7.5,2.7184896,0.018809789
103.5,25.0,7.5,2.7188648,0.018810015
104.0,25.0,7.5,2.7248173,0.018810535
104.5,25.0,7.5,2.6933322,0.018811489
105.0,25.0,7.5,2.7520971,0.0188139
105.5,25.0,7.5,2.7247518,0.018819088
106.0,25.0,7.5,2.7236656,0.018830039
106.5,25.0,7.5,2.7032072,0.0188902
107.0,25.0,7.5,2.640733,0.01911976
96.0,25.5,7.5,2.7738238,0.019119901
96.5,25.5,7.5,2.7443196,0.01888868
97.0,25.5,7.5,2.7038285,0.018827783
97.5,25.5,7.5,2.6148632,0.018816654
98.0,25.5,7.5,2.697171,0.018811427
98.5,25.5,7.5,2.7392777,0.01880899
99.0,25.5,7.5,2.6606441,0.018808035
99.5,25.5,7.5,2.6993515,0.018807513
100.0,25.5,7.5,2.6399864,0.01880729
100.5,25.5,7.5,2.7437968,0.018807173
101.0,25.5,7.5,2.6596161,0.018807122
101.5,25.5,7.5,2.7908649,0.018807109
102.0,25.5,7.5,2.6853617,0.018807122
102.5,25.5,7.5,2.7160339,0.018807172
103.0,25.5,7.5,2.8017313,0.018807286
103.5,25.5,7.5,2.7338464,0.018807509
104.0,25.5,7.5,2.6980618,0.01880802
104.5,25.5,7.5,2.6868466,0.018808971
105.0,25.5,7.5,2.7150774,0.018811363
105.5,25.5,7.5,2.6893108,0.01881656
106.0,25.5,7.5,2.724041,0.018827461
106.5,25.5,7.5,2.7894019,0.018888217
107.0,25.5,7.5,2.7001405,0.01911899
96.0,26.0,7.5,2.7876403,0.019119209
96.5,26.0,7.5,2.775516,0.01888677
97.0,26.0,7.5,2.765386,0.018825268
97.5,26.0,7.5,2.8542729,0.018814181
98.0,26.0,7.5,2.6008361,0.018808935
98.5,26.0,7.5,2.7680795,0.018806508
99.0,26.0,7.5,2.7292224,0.018805551
99.5,26.0,7.5,2.6875368,0.018805035
100.0,26.0,7.5,2.7587449,0.018804811
100.5,26.0,7.5,2.7879644,0.018804696
101.0,26.0,7.5,2.7349244,0.018804646
101.5,26.0,7.5,2.7274039,0.018804633
102.0,26.0,7.5,2.6695008,0.018804645
102.5,26.0,7.5,2.6953165,0.018804695
103.0,26.0,7.5,2.7640717,0.018804808
103.5,26.0,7.5,2.7332034,0.01880503
104.0,26.0,7.5,2.7118604,0.018805536
104.5,26.0,7.5,2.7402416,0.018806488
105.0,26.0,7.5,2.6292571,0.01880887
105.5,26.0,7.5,2.6903295,0.018814085
106.0,26.0,7.5,2.6625948,0.018824939
106.5,26.0,7.5,2.6926062,0.018886296
107.0,26.0,7.5,2.7013147,0.019118282
96.0,26.5,7.5,2.7931058,0.019118517
96.5,26.5,7.5,2.5861726,0.018884816
97.0,26.5,7.5,2.7720542,0.018822693
97.5,26.5,7.5,3.0429968,0.018811646
98.0,26.5,7.5,2.5811088,0.018806384
98.5,26.5,7.5,2.7377139,0.018803967
99.0,26.5,7.5,2.68046,0.01880301
99.5,26.5,7.5,2.6894223,0.018802498
100.0,26.5,7.5,2.628761,0.018802276
100.5,26.5,7.5,2.7611077,0.018802162
101.0,26.5,7.5,2.7990191,0.018802112
101.5,26.5,7.5,2.6184077,0.018802099
102.0,26.5,7.5,2.6460174,0.018802111
102.5,26.5,7.5,2.6934448,0.018802162
103.0,26.5,7.5,2.6862759,0.018802272
103.5,26.5,7.5,2.7068648,0.018802494
104.0,26.5,7.5,2.7104507,0.018802995
104.5,26.5,7.5,2.6825151,0.018803947
105.0,26.5,7.5,2.7199726,0.018806319
105.5,26.5,7.5,2.7084989,0.018811549
106.0,26.5,7.5,2.6929896,0.018822358
106.5,26.5,7.5,2.7230541,0.01888433
107.0,26.5,7.5,2.7088327,0.019117574
96.0,27.0,7.5,2.7217839,0.019117837
96.5,27.0,7.5,2.6680517,0.018882851
97.0,27.0,7.5,2.6774691,0.018820099
97.5,27.0,7.5,2.8288046,0.018809093
98.0,27.0,7.5,2.6092417,0.018803811
98.5,27.0,7.5,2.7664132,0.0188014
99.0,27.0,7.5,2.6884509,0.01880044
99.5,27.0,7.5,2.6054394,0.01879993
100.0,27.0,7.5,2.6503334,0.018799707
100.5,27.0,7.5,2.6946053,0.018799595
101.0,27.0,7.5,2.6340092,0.018799544
101.5,27.0,7.5,2.6557241,0.018799532
102.0,27.0,7.5,2.8725768,0.018799544
102.5,27.0,7.5,2.7068973,0.018799594
103.0,27.0,7.5,2.5323065,0.018799703
103.5,27.0,7.5,2.668805,0.018799926
104.0,27.0,7.5,2.6784878,0.018800424
104.5,27.0,7.5,2.6870642,0.01880138
105.0,27.0,7.5,2.6964795,0.018803744
105.5,27.0,7.5,2.6914261,0.018808993
106.0,27.0,7.5,2.7085941,0.018819756
106.5,27.0,7.5,2.6957187,0.018882353
107.0,27.0,7.5,2.7125198,0.019116877
96.0,27.5,7.5,2.7739647,0.019117154
96.5,27.5,7.5,2.7635156,0.018880837
97.0,27.5,7.5,2.7752544,0.01881744
97.5,27.5,7.5,2.8010938,0.018806474
98.0,27.5,7.5,2.7503679,0.018801175
98.5,27.5,7.5,2.6508392,0.01879877
99.0,27.5,7.5,2.6108962,0.018797807
99.5,27.5,7.5,2.721078,0.018797301
100.0,27.5,7.5,2.6598108,0.018797077
100.5,27.5,7.5,2.7017256,0.018796966
101.0,27.5,7.5,2.7943144,0.018796915
101.5,27.5,7.5,2.585986,0.018796903
102.0,27.5,7.5,2.8282647,0.018796914
102.5,27.5,7.5,2.6676202,0.018796965
103.0,27.5,7.5,2.6105775,0.018797073
103.5,27.5,7.5,2.7606794,0.018797296
104.0,27.5,7.5,2.623234,0.018797791
104.5,27.5,7.5,2.7278569,0.01879875
105.0,27.5,7.5,2.7139141,0.018801107
105.5,27.5,7.5,2.695082,0.018806373
106.0,27.5,7.5,2.6910708,0.01881709
106.5,27.5,7.5,2.7004836,0.018880326
107.0,27.5,7.5,2.711689,0.019116177
96.0,28.0,7.5,2.5945317,0.019116535
96.5,28.0,7.5,2.6159167,0.018878883
97.0,28.0,7.5,2.6417749,0.018814837
97.5,28.0,7.5,2.7492658,0.018803906
98.0,28.0,7.5,2.7841883,0.018798581
98.5,28.0,7.5,2.8034383,0.018796174
99.0,28.0,7.5,2.6173812,0.018795203
99.5,28.0,7.5,2.8040877,0.018794696
100.0,28.0,7.5,2.7806095,0.01879447
100.5,28.0,7.5,2.7116006,0.018794358
101.0,28.0,7.5,2.7239862,0.018794307
101.5,28.0,7.5,2.610436,0.018794295
102.0,28.0,7.5,2.7955066,0.018794306
102.5,28.0,7.5,2.7327549,0.018794357
103.0,28.0,7.5,2.8388122,0.018794465
103.5,28.0,7.5,2.6865331,0.018794691
104.0,28.0,7.5,2.6332568,0.018795187
104.5,28.0,7.5,2.7642315,0.018796153
105.0,28.0,7.5,2.6410885,0.018798511
105.5,28.0,7.5,2.7610692,0.018803802
106.0,28.0,7.5,2.741542,0.018814478
106.5,28.0,7.5,2.7090262,0.018878358
107.0,28.0,7.5,2.6842274,0.019115539
96.0,28.5,7.5,2.5042296,0.019115975
96.5,28.5,7.5,2.7353521,0.01887693
97.0,28.5,7.5,2.8301287,0.01881221
97.5,28.5,7.5,2.8206142,0.018801307
98.0,28.5,7.5,2.6091846,0.018795962
98.5,28.5,7.5,2.6920022,0.018793554
99.0,28.5,7.5,2.6583897,0.018792578
99.5,28.5,7.5,2.5915393,0.018792069
100.0,28.5,7.5,2.8626681,0.018791842
100.5,28.5,7.5,2.663345,0.01879173
101.0,28.5,7.5,2.6887932,0.018791678
101.5,28.5,7.5,2.7685103,0.018791666
102.0,28.5,7.5,2.6844712,0.018791677
102.5,28.5,7.5,2.7182399,0.018791729
103.0,28.5,7.5,2.6914979,0.018791837
103.5,28.5,7.5,2.8212149,0.018792065
104.0,28.5,7.5,2.6786735,0.018792561
104.5,28.5,7.5,2.6790184,0.018793532
105.0,28.5,7.5,2.6492795,0.01879589
105.5,28.5,7.5,2.7218534,0.018801201
106.0,28.5,7.5,2.6619033,0.018811842
106.5,28.5,7.5,2.7023337,0.01887639
107.0,28.5,7.5,2.7053255,0.01911496
96.0,29.0,7.5,2.6582428,0.019115773
96.5,29.0,7.5,2.5700287,0.018875442
97.0,29.0,7.5,3.1352906,0.018810059
97.5,29.0,7.5,2.6617243,0.018799144
98.0,29.0,7.5,2.5779994,0.01879374
98.5,29.0,7.5,2.779165,0.018791296
99.0,29.0,7.5,2.5380711,0.018790298
99.5,29.0,7.5,2.6494608,0.01878978
100.0,29.0,7.5,2.8784215,0.018789546
100.5,29.0,7.5,2.6569415,0.018789432
101.0,29.0,7.5,2.6090674,0.018789379
101.5,29.0,7.5,2.7868872,0.018789367
102.0,29.0,7.5,2.7614671,0.018789379
102.5,29.0,7.5,2.7111616,0.018789431
103.0,29.0,7.5,2.6788624,0.018789542
103.5,29.0,7.5,2.6835385,0.018789774
104.0,29.0,7.5,2.6585405,0.01879028
104.5,29.0,7.5,2.6842641,0.018791273
105.0,29.0,7.5,2.6755478,0.018793665
105.5,29.0,7.5,2.7077428,0.018799032
106.0,29.0,7.5,2.7003661,0.018809678
106.5,29.0,7.5,2.7285208,0.018874881
107.0,29.0,7.5,2.7376472,0.019114733
96.0,29.5,7.5,2.9138566,0.019115987
96.5,29.5,7.5,2.8609578,0.018874219
97.0,29.5,7.5,2.6650204,0.018808102
97.5,29.5,7.5,2.6670072,0.018797146
98.0,29.5,7.5,2.6750637,0.018791703
98.5,29.5,7.5,2.7212563,0.01878923
99.0,29.5,7.5,2.5753098,0.018788219
99.5,29.5,7.5,2.6320877,0.018787693
100.0,29.5,7.5,2.6959051,0.018787457
100.5,29.5,7.5,2.7224788,0.018787341
101.0,29.5,7.5,2.7776574,0.018787288
101.5,29.5,7.5,2.7681891,0.018787276
102.0,29.5,7.5,2.8305661,0.018787287
102.5,29.5,7.5,2.7484557,0.01878734
103.0,29.5,7.5,2.7383406,0.018787452
103.5,29.5,7.5,2.7448119,0.018787687
104.0,29.5,7.5,2.7790906,0.0187882
104.5,29.5,7.5,2.6445223,0.018789206
105.0,29.5,7.5,2.7049149,0.018791624
105.5,29.5,7.5,2.6931024,0.018797029
106.0,29.5,7.5,2.7343581,0.018807708
106.5,29.5,7.5,2.7239229,0.018873637
107.0,29.5,7.5,2.7389817,0.019114918
96.0,30.0,7.5,2.6399771,0.019118032
96.5,30.0,7.5,2.8404384,0.018875356
97.0,30.0,7.5,2.6998621,0.01880851
97.5,30.0,7.5,2.6965996,0.018797216
98.0,30.0,7.5,2.5960122,0.018791572
98.5,30.0,7.5,2.613662,0.018788961
99.0,30.0,7.5,2.5868996,0.0187879
99.5,30.0,7.5,2.7303221,0.018787349
100.0,30.0,7.5,2.726496,0.018787103
100.5,30.0,7.5,2.718001,0.018786984
101.0,30.0,7.5,2.6659274,0.018786929
101.5,30.0,7.5,2.7493307,0.018786917
102.0,30.0,7.5,2.6241537,0.018786928
102.5,30.0,7.5,2.6570921,0.018786983
103.0,30.0,7.5,2.6162537,0.018787099
103.5,30.0,7.5,2.7180909,0.018787344
104.0,30.0,7.5,2.7311392,0.018787881
104.5,30.0,7.5,2.6985201,0.018788935
105.0,30.0,7.5,2.7432748,0.018791487
105.5,30.0,7.5,2.7137025,0.018797088
106.0,30.0,7.5,2.6935343,0.018808087
106.5,30.0,7.5,2.753801,0.018874731
107.0,30.0,7.5,2.7536608,0.019116912
96.0,30.5,7.5,2.4983846,0.019123239
96.5,30.5,7.5,2.6666063,0.018878851
97.0,30.5,7.5,2.7877748,0.018810954
97.5,30.5,7.5,2.6124948,0.018799249
98.0,30.5,7.5,2.6901885,0.018793491
98.5,30.5,7.5,2.7530429,0.018790811
99.0,30.5,7.5,2.6353166,0.018789736
99.5,30.5,7.5,2.702092,0.018789177
100.0,30.5,7.5,2.6898977,0.01878893
100.5,30.5,7.5,2.6555311,0.018788811
101.0,30.5,7.5,2.7049738,0.018788756
101.5,30.5,7.5,2.6550772,0.018788743
102.0,30.5,7.5,2.7372465,0.018788755
102.5,30.5,7.5,2.7299214,0.01878881
103.0,30.5,7.5,2.6923247,0.018788925
103.5,30.5,7.5,2.7081385,0.018789172
104.0,30.5,7.5,2.7747807,0.018789715
104.5,30.5,7.5,2.7505728,0.018790784
105.0,30.5,7.5,2.7209008,0.018793401
105.5,30.5,7.5,2.768034,0.018799114
106.0,30.5,7.5,2.7132087,0.018810505
106.5,30.5,7.5,2.7164676,0.018878187
107.0,30.5,7.5,2.7126451,0.019122054
96.0,31.0,7.5,2.6048299,0.019138533
96.5,31.0,7.5,2.6820173,0.01889367
97.0,31.0,7.5,2.7466304,0.01882369
97.5,31.0,7.5,2.6896737,0.018810045
98.0,31.0,7.5,2.7039679,0.018803703
98.5,31.0,7.5,2.6344798,0.018800814
99.0,31.0,7.5,2.734663,0.018799652
99.5,31.0,7.5,2.6959638,0.018799069
100.0,31.0,7.5,2.7256131,0.018798809
100.5,31.0,7.5,2.6500315,0.018798686
101.0,31.0,7.5,2.7265853,0.018798629
101.5,31.0,7.5,2.6804582,0.018798617
102.0,31.0,7.5,2.7671427,0.018798628
102.5,31.0,7.5,2.614346,0.018798685
103.0,31.0,7.5,2.573251,0.018798804
103.5,31.0,7.5,2.80973,0.018799063
104.0,31.0,7.5,2.7079793,0.01879963
104.5,31.0,7.5,2.7103482,0.018800785
105.0,31.0,7.5,2.6920873,0.018803604
105.5,31.0,7.5,2.7339574,0.018809892
106.0,31.0,7.5,2.7226263,0.018823177
106.5,31.0,7.5,2.7756508,0.018892897
107.0,31.0,7.5,2.7352468,0.019137212
96.0,31.5,7.5,2.5474782,0.019203459
96.5,31.5,7.5,2.6302142,0.018946034
97.0,31.5,7.5,2.6490473,0.018869731
97.5,31.5,7.5,2.6031803,0.018855983
98.0,31.5,7.5,2.6996254,0.018849496
98.5,31.5,7.5,2.6046367,0.018846616
99.0,31.5,7.5,2.6333075,0.018845437
99.5,31.5,7.5,2.6768843,0.018844857
100.0,31.5,7.5,2.7220436,0.018844595
100.5,31.5,7.5,2.5943419,0.018844473
101.0,31.5,7.5,2.7484093,0.018844416
101.5,31.5,7.5,2.6781742,0.018844404
102.0,31.5,7.5,2.5898645,0.018844415
102.5,31.5,7.5,2.7761641,0.018844472
103.0,31.5,7.5,2.6003036,0.01884459
103.5,31.5,7.5,2.7841959,0.018844852
104.0,31.5,7.5,2.6499327,0.018845416
104.5,31.5,7.5,2.7715858,0.018846589
105.0,31.5,7.5,2.7396011,0.0188494
105.5,31.5,7.5,2.7423251,0.018855836
106.0,31.5,7.5,2.7373742,0.018869207
106.5,31.5,7.5,2.7711476,0.018945218
107.0,31.5,7.5,2.7459846,0.01920191
96.0,32.0,7.5,2.57461,0.019433176
96.5,32.0,7.5,2.6110511,0.019195533
97.0,32.0,7.5,2.6416445,0.019116184
97.5,32.0,7.5,2.5699304,0.019102394
98.0,32.0,7.5,2.6076172,0.019096254
98.5,32.0,7.5,2.6535534,0.019093884
99.0,32.0,7.5,2.60612,0.019092888
99.5,32.0,7.5,2.6512798,0.019092453
100.0,32.0,7.5,2.6702988,0.019092254
100.5,32.0,7.5,2.6573947,0.019092168
101.0,32.0,7.5,2.599211,0.019092128
101.5,32.0,7.5,2.6252885,0.019092119
102.0,32.0,7.5,2.637913,0.019092127
102.5,32.0,7.5,2.7501709,0.019092167
103.0,32.0,7.5,2.7481883,0.01909225
103.5,32.0,7.5,2.7248633,0.019092447
104.0,32.0,7.5,2.7300647,0.019092871
104.5,32.0,7.5,2.7087931,0.019093858
105.0,32.0,7.5,2.7976125,0.019096175
105.5,32.0,7.5,2.7523872,0.019102255
106.0,32.0,7.5,2.7082857,0.019115736
106.5,32.0,7.5,2.7579782,0.0191946
107.0,32.0,7.5,2.7171882,0.019431304
96.0,21.0,12.5,2.8164486,0.02543557
96.5,21.0,12.5,2.7905724,0.02514697
97.0,21.0,12.5,2.8178668,0.025090901
97.5,21.0,12.5,2.736806,0.025087334
98.0,21.0,12.5,2.7498498,0.025084355
98.5,21.0,12.5,2.7354938,0.02508326
99.0,21.0,12.5,2.676952,0.025082785
99.5,21.0,12.5,2.8055464,0.025082561
100.0,21.0,12.5,2.7256791,0.025082458
100.5,21.0,12.5,2.7332347,0.025082411
101.0,21.0,12.5,2.7157373,0.025082389
101.5,21.0,12.5,2.7671971,0.025082384
102.0,21.0,12.5,2.8354175,0.025082388
102.5,21.0,12.5,2.7124894,0.02508241
103.0,21.0,12.5,2.7885611,0.025082456
103.5,21.0,12.5,2.6849077,0.025082559
104.0,21.0,12.5,2.6462935,0.025082777
104.5,21.0,12.5,2.7314922,0.025083249
105.0,21.0,12.5,2.8146581,0.025084321
105.5,21.0,12.5,2.7858147,0.025087276
106.0,21.0,12.5,2.7836995,0.025090715
106.5,21.0,12.5,2.761827,0.025146489
107.0,21.0,12.5,2.8087825,0.025435056
96.0,21.5,12.5,2.8365638,0.025163626
96.5,21.5,12.5,2.828284,0.024822662
97.0,21.5,12.5,2.7302719,0.024750133
97.5,21.5,12.5,2.6206404,0.024746685
98.0,21.5,12.5,2.7437204,0.024742482
98.5,21.5,12.5,2.7761252,0.024740746
99.0,21.5,12.5,2.6832074,0.024740017
99.5,21.5,12.5,2.8074969,0.02473962
100.0,21.5,12.5,2.6904521,0.024739442
100.5,21.5,12.5,2.7984076,0.024739352
101.0,21.5,12.5,2.7844178,0.024739311
101.5,21.5,12.5,2.7955142,0.0247393
102.0,21.5,12.5,2.7724396,0.02473931
102.5,21.5,12.5,2.6937905,0.024739351
103.0,21.5,12.5,2.9197679,0.024739439
103.5,21.5,12.5,2.8086022,0.024739617
104.0,21.5,12.5,2.7923189,0.024740005
104.5,21.5,12.5,2.7156688,0.024740731
105.0,21.5,12.5,2.7676723,0.024742431
105.5,21.5,12.5,2.8106821,0.02474661
106.0,21.5,12.5,2.7707939,0.024749857
106.5,21.5,12.5,2.8622587,0.024822121
107.0,21.5,12.5,2.7956176,0.025162904
96.0,22.0,12.5,2.7562157,0.025103485
96.5,22.0,12.5,2.5830629,0.024749784
97.0,22.0,12.5,2.6904393,0.024680842
97.5,22.0,12.5,2.8353068,0.024676313
98.0,22.0,12.5,2.6488378,0.024672106
98.5,22.0,12.5,2.7993445,0.024670326
99.0,22.0,12.5,2.7050758,0.024669603
99.5,22.0,12.5,2.6896853,0.024669202
100.0,22.0,12.5,2.6964157,0.024669025
100.5,22.0,12.5,2.7047298,0.024668934
101.0,22.0,12.5,2.6775529,0.024668892
101.5,22.0,12.5,2.7739754,0.024668882
102.0,22.0,12.5,2.7146542,0.024668892
102.5,22.0,12.5,2.6725027,0.024668933
103.0,22.0,12.5,2.5513565,0.024669022
103.5,22.0,12.5,2.615218,0.024669199
104.0,22.0,12.5,2.7535485,0.02466959
104.5,22.0,12.5,2.8039833,0.024670309
105.0,22.0,12.5,2.5617395,0.024672049
105.5,22.0,12.5,2.8394499,0.024676227
106.0,22.0,12.5,2.7578106,0.024680557
106.5,22.0,12.5,2.7721917,0.024749257
107.0,22.0,12.5,2.8093779,0.025102801
96.0,22.5,12.5,2.8401665,0.025098451
96.5,22.5,12.5,2.6899498,0.024743477
97.0,22.5,12.5,2.7531414,0.024674359
97.5,22.5,12.5,2.8782208,0.024671596
98.0,22.5,12.5,2.7491148,0.024667684
98.5,22.5,12.5,2.84187,0.024666068
99.0,22.5,12.5,2.7546109,0.024665397
99.5,22.5,12.5,2.7818796,0.024665026
100.0,22.5,12.5,2.7135416,0.024664859
100.5,22.5,12.5,2.7559443,0.024664773
